Masjid;stars;name;text
Atta'awun Puncak Mosque;5;Hilza aditama;Bagus
Atta'awun Puncak Mosque;5;Dinda Aldila;
Atta'awun Puncak Mosque;5;eko adi;
Atta'awun Puncak Mosque;5;adriansyah101185 -;Tempat ibadah favorite di puncak 👍
Atta'awun Puncak Mosque;5;Riky;Sangat indah
Atta'awun Puncak Mosque;5;mba_dew indihome;
Atta'awun Puncak Mosque;5;Rohmat Subandi;Tempatnya sejuk
Atta'awun Puncak Mosque;5;melly yanti;Dingiiiiiim
Atta'awun Puncak Mosque;5;Dama Channel;Tadabur alam cocok disini...
Atta'awun Puncak Mosque;4;Nadia Nabilla Rosya;
Atta'awun Puncak Mosque;5;Achmad Erwin;mantapp
Atta'awun Puncak Mosque;5;Wiwit Widya;
Atta'awun Puncak Mosque;5;Adit Rahmat;Mantap
Atta'awun Puncak Mosque;5;Ahmad Rudini;Bagus dan indah
Atta'awun Puncak Mosque;5;naura halid aljabri;
Atta'awun Puncak Mosque;5;Raihan Fadlie;
Atta'awun Puncak Mosque;5;04. أسوة حسنة;
Atta'awun Puncak Mosque;5;Raja Shopping;Mantap
Atta'awun Puncak Mosque;3;Ilham Mulyadi;Msh lumayan...cm sulit parkirnya
Atta'awun Puncak Mosque;5;ane swd;Tmpt ibadah yg sgt indah ketika kita berada ditmpt rekreasi /perjalanan
Atta'awun Puncak Mosque;4;Rosyid Sauki;
Atta'awun Puncak Mosque;5;taryaman r;Tempat yang baik dan bagus untuk dikunjungi bersama keluarga
Atta'awun Puncak Mosque;5;zaynuddin zay;indah bgt tempatnya,bersih jg.
Atta'awun Puncak Mosque;5;Nastya;
Atta'awun Puncak Mosque;5;Efan Chandra;Mantab, hari ini turun kabut tebal, sampe gx berani asharan di masjid, dingin banget wudlunya😨
Atta'awun Puncak Mosque;5;Agus Sopyan;
Atta'awun Puncak Mosque;5;Niko Halomoan;
Atta'awun Puncak Mosque;5;Ahmad Rojuli;Keren
Atta'awun Puncak Mosque;5;Rahadian Adhitia Nugraha;
Atta'awun Puncak Mosque;5;Arta;Alhamdulillah sudah bertambah bersih rapih nyaman,shingga untuk beribadah bsa lbih khusyuk...
Atta'awun Puncak Mosque;5;Arief Budiman;
Atta'awun Puncak Mosque;5;Syahda nabila;
Atta'awun Puncak Mosque;5;Fajar Mellenk;
Atta'awun Puncak Mosque;5;Iim Ibrahim93;Indah pemandangan nya
Atta'awun Puncak Mosque;5;Fitri Astuti;Sejuk dan pemandangannya bagus
Atta'awun Puncak Mosque;5;Ujang Wawan;keren menjid nya ...
Atta'awun Puncak Mosque;5;Ridwan Firdaus;Masyallah
Atta'awun Puncak Mosque;4;NATHANAFAz;Untuk selfi² tempatnya sesuai dan ada refleksi  dengan hewan ikan gratis dan ada tempat ibadah tapi penjual barang di sana tidak mamakai masker di masa pandemi
Atta'awun Puncak Mosque;5;Dhanny Sapphire;Tempat nya bersih,  sejuk,  dan pemandangan nya bagus
Atta'awun Puncak Mosque;5;kilat lilian;
Atta'awun Puncak Mosque;5;R 1;Pemandangan nya indah
Atta'awun Puncak Mosque;5;Mang Adan Hamdani;
Atta'awun Puncak Mosque;5;shifa nur annisa yasim;
Atta'awun Puncak Mosque;5;laurensius yoga;
Atta'awun Puncak Mosque;5;nia nopianti;
Atta'awun Puncak Mosque;5;Hilda Nurfitriana;"Ketika parkir diluar di pinggir jalan ada tkg parkir yg matok uang parkir yang lumayan :)
Tolak aja dan tawar"
Atta'awun Puncak Mosque;5;Ramdan 57;Bagus
Atta'awun Puncak Mosque;5;Hidayat Azis;Amazing. Artinya luar biasa menurut google translate. Merupakan kata yang mungkin cocok untuk menggambarkan betapa indahnya tempat ini karena bisa melihat pemandangan kota Bogor dsri ketinggian. Sungguh syahdu bisa melaksanakan ibadah solat di mesjid ini ditambah suasana alam yang membuat lebih khusyuk saat beribadah. Aku cinta Bogor.
Atta'awun Puncak Mosque;5;Oktavia Margaretha Violita;Kalo ke puncak pasti solatnya di sini. Gak tau knp suka aja, apalagi buat cewe2 yg lagi pms bisa nunggu pasangan sambil nikmati pemandangan hihi
Atta'awun Puncak Mosque;5;MUHAMMAD JUDHI;
Atta'awun Puncak Mosque;5;Raziq Hanan;
Atta'awun Puncak Mosque;5;Desy Indriani Arifin;
Atta'awun Puncak Mosque;5;Mustakim 05;Sejuk tanpa ac
Atta'awun Puncak Mosque;5;Risda Pratiwi;
Atta'awun Puncak Mosque;5;Iyan Pirmansah;Kalau ke puncak bogor jangan lupa mampir di sini ya ... Selain buat beribadah juga buat rehat sejenak dengan ada nya aliran sungai yg sejuk sama pemandangan yg menakjubkan
Atta'awun Puncak Mosque;4;Maps;Masjidnya keren dan nyaman untuk ibadah🙌
Atta'awun Puncak Mosque;5;Siti Rohmah;
Atta'awun Puncak Mosque;5;Rudi Hermawan;Oke
Atta'awun Puncak Mosque;5;Hari Nopriyanto;
Atta'awun Puncak Mosque;5;Alifa Khansa;nyaman dan dingin, parkir di dalam berbayar menggunakan ticketing
Atta'awun Puncak Mosque;5;fahmi mukodas;
Atta'awun Puncak Mosque;5;Arman Maulana;
Atta'awun Puncak Mosque;5;Leni Supriyatni;Suasana yg mendukung untuk khusyu dalam beribadah ..cuma kurang penataan dalam pengeloaan..
Atta'awun Puncak Mosque;5;nuril apriza muldini;Tempat solt dan spot foto terbaik
Atta'awun Puncak Mosque;5;Jojo Ngayayay;Beribadah dengan udara sejuk dan pemandangan alam menakjubkan
Atta'awun Puncak Mosque;5;Madinah Adin;Enak
Atta'awun Puncak Mosque;5;RADEN SOELIWA (CO);Mantappzzz nice niceee
Atta'awun Puncak Mosque;5;Aa Lanna;Indah pemandangan dari masjid
Atta'awun Puncak Mosque;5;suharta darus;Pemandangan yang indah dan sangat eksotis
Atta'awun Puncak Mosque;4;Ahmad Yani;Tempatnya bagus... Bersih... Masjid di atas bukit...👍👍
Atta'awun Puncak Mosque;5;Aqih;
Atta'awun Puncak Mosque;5;Green Leaf;Subhanallah
Atta'awun Puncak Mosque;5;Bayu Bayu;
Atta'awun Puncak Mosque;5;Teguh Jaya;
Atta'awun Puncak Mosque;5;Amy Ade;
Atta'awun Puncak Mosque;5;Muhammad Djunaedi;
Atta'awun Puncak Mosque;5;Nur Hilda;Masih tetap bagus dan sudah banyak perubahan dari terakhir kali kesini tahun 2015
Atta'awun Puncak Mosque;5;Dedy Al Jaelani;Puncak bogor
Atta'awun Puncak Mosque;5;Trie;Pas kmrn kesana pas hujan,udh gt naek motor,dinginya ampun2an
Atta'awun Puncak Mosque;5;Bagas Ezza Prayudha;Suka
Atta'awun Puncak Mosque;5;Jonson Elvin;
Atta'awun Puncak Mosque;5;Eva Rahman;Masjidnya bersih dan sejuk. Airnya lancar dan baik, dengan pemandangan yang sangat bagus.
Atta'awun Puncak Mosque;5;Rifqi Fadlillah;
Atta'awun Puncak Mosque;5;Muhammad Alfein Miqos Hidayat;
Atta'awun Puncak Mosque;4;Shams Ali;
Atta'awun Puncak Mosque;4;Nurul Gayatri;Bagus viewnya, jadi sholat berasa dejat dgn alam. Air nya dingin. Sayang sekarang kurang terawat. Dan kebanyakan penjualnya drpd pengunjungnya.
Atta'awun Puncak Mosque;5;Sesty Dahlia;
Atta'awun Puncak Mosque;5;Muhammad Mirza;
Atta'awun Puncak Mosque;5;Anton Sukamto;Mantap, indah dan sejuk deh
Atta'awun Puncak Mosque;5;Junaedi;
Atta'awun Puncak Mosque;5;Putri Pebriana Aldila's;
Atta'awun Puncak Mosque;5;Muhammad Alawi;Pemandangan gunung parang, purwakarta istimewa
Atta'awun Puncak Mosque;5;heru hermawan;
Atta'awun Puncak Mosque;4;sony muradhi;Indah...dingin pas wudhu....panorama indah, tp sayang pas sholat susah kushu banyak pada ngobrol di dalam masjid😅
Atta'awun Puncak Mosque;5;Ricky Ferdian;Keindahan masjid tertua di daerah puncak yang tidak usang dimakan zaman senagnya menjadi muslim
Atta'awun Puncak Mosque;5;Citra Nurdian;"Masjid dengan pemandangan indah...
Tempat beribadah menjadi tenang"
Atta'awun Puncak Mosque;5;Irwan CN;"Masjid yg damai dan dingin segar
Nyaman buat sholat"
Atta'awun Puncak Mosque;5;Muhammad Jalaluddin;
Atta'awun Puncak Mosque;5;Ali Mustofa;Mesjid yang nyaman, sejuk dan dikelilingi oleh pemandangan alam indah serta ada aliran sungai di sebelahnya dengan air begitu jernih.
Atta'awun Puncak Mosque;5;widyo utomo;Warung depan masjid Atta'awun
Atta'awun Puncak Mosque;5;Aif Driver;Masih ramai
Atta'awun Puncak Mosque;5;Amro Honebir;"شي مره روعه نصيحك عليك بزيارة و زيارة الحديقة الموجود فيه ..
Masjid luar biasa 🙏"
Atta'awun Puncak Mosque;5;Muhamad Ependy;
Atta'awun Puncak Mosque;5;arkana yudha;Saya sangat suka shalat d masjid ini setiap kali k puncak..banyak kenangan di masjid ini..
Atta'awun Puncak Mosque;5;Alif Azmi;Sejuk...tentram...damai rasanya
Atta'awun Puncak Mosque;5;Dwi Rizka Maulia;
Atta'awun Puncak Mosque;5;Achmad Alib Sulaiman;
Atta'awun Puncak Mosque;5;ilunk sriebick;
Atta'awun Puncak Mosque;5;ayub mulla;"Highly recommended
5 star"
Atta'awun Puncak Mosque;3;Raedi;The weather is good, but becareful with the price of food stall, better ask the price first before you buy something, small Parking Area
Atta'awun Puncak Mosque;5;ANANDA HADI NUR;
Atta'awun Puncak Mosque;5;Asep Saepurohman;Tempatnya sejuk,
Atta'awun Puncak Mosque;5;Fiedy Annisa;I could see this view, so healing
Atta'awun Puncak Mosque;5;Ari Asy'ari;Masyaaalloh.....
Atta'awun Puncak Mosque;5;Muhamad Rifkyy;
Atta'awun Puncak Mosque;5;yadi amarulloh;Nyaman untuk istirahat & beribadah
Atta'awun Puncak Mosque;5;SABPIS;Cuma numpang lewat juga
Atta'awun Puncak Mosque;5;fariz furrahman;Bagus
Atta'awun Puncak Mosque;5;Teguh Raharjo;mantab dingin nya
Atta'awun Puncak Mosque;5;Rico Riwanto;Pernah sholat subuh disini sampe menggigil karena kedinginan.
Atta'awun Puncak Mosque;5;zufri djafar;
Atta'awun Puncak Mosque;5;Fahmi Fadillah;
Atta'awun Puncak Mosque;5;M_Fajar Purnomo Alam;Salah satu tujuan favorit puncak 👍
Atta'awun Puncak Mosque;5;Mas Aziiz;Alhamdulillaah masjid sekaligus tempat wisata religi yang ada di bogor. Bagus banget
Atta'awun Puncak Mosque;5;Faiqaaurora Putry;
Atta'awun Puncak Mosque;5;Wawan;mantap
Atta'awun Puncak Mosque;5;Adhie Adhi;"Tempat ibadah sekaligus spot photo"""
Atta'awun Puncak Mosque;5;Andang Dermawan;Masjid yg enak buat berminazat ke yag Maha Kuasa
Atta'awun Puncak Mosque;5;Fahmi Fauzi;
Atta'awun Puncak Mosque;5;farah priyanka;MasyaAllah.. Ini Masjid paling bagus yg pernah aq kunjungi ❤
Atta'awun Puncak Mosque;5;asyhal abdullah;
Atta'awun Puncak Mosque;4;Lisa Silvi_3;
Atta'awun Puncak Mosque;5;Letda Laut Wahyudi G.;
Atta'awun Puncak Mosque;5;Daryana Suparlan;
Atta'awun Puncak Mosque;5;Yuliana Linda;Sangat memuaskan, apalagi bakwannya mmmmantap, lain dari yang lain
Atta'awun Puncak Mosque;5;Ahmad Muafi Ahdi;
Atta'awun Puncak Mosque;5;Atmajafamz channel;Bagus
Atta'awun Puncak Mosque;4;Aldzibal Fadzra R;Tempat nya bersih
Atta'awun Puncak Mosque;5;Ruady Bujang;
Atta'awun Puncak Mosque;5;Ridwansyah Dodo;
Atta'awun Puncak Mosque;5;Jaka udik;"Pas berkunjung adem, enak,santai bis sholat...ehh pas duduk di halaman ada orang gila ibu""  .pake ngeludah ludah lg...jd jijik buru"" turun kurang nyaman...ehh skrg mlh ke Bakaran areanya..."
Atta'awun Puncak Mosque;5;AR CHANNEL;Dingin
Atta'awun Puncak Mosque;5;Ahmad Rizal;Indah pemandangan nya
Atta'awun Puncak Mosque;5;Hilda Apriliyah;
Atta'awun Puncak Mosque;5;Ardi yansyah;
Atta'awun Puncak Mosque;5;SS Rizal;
Atta'awun Puncak Mosque;5;Zen Kharis;Adem
Atta'awun Puncak Mosque;5;Entis sutisna;Safari agama dan buat tadabur
Atta'awun Puncak Mosque;4;Ayla Nurlailah;
Atta'awun Puncak Mosque;4;ARIS SUNARYO;Parkirnya kurang luas
Atta'awun Puncak Mosque;5;Rusdi Coky;
Atta'awun Puncak Mosque;5;edi muhlis;Sejuk luar biasa
Atta'awun Puncak Mosque;5;Hari Ariyansah;
Atta'awun Puncak Mosque;5;Nur Aqfina;
Atta'awun Puncak Mosque;5;Bagio Aminanto;"Masjid yg bersih dan luas, dkelilingi sungai jernih yg mengalir, cocok unt sholat ketika dlm perjalanan.
Terdapat rest area, warung makan, oleh2, dan parkir yg luas."
Atta'awun Puncak Mosque;5;UTR;Ok
Atta'awun Puncak Mosque;5;Yandi Pratama;Semoga yang datang semakin meningkatkan kesadaran salam adab berpakaian dalam area masjid..
Atta'awun Puncak Mosque;5;Susi Handayani Syarifudin;Subhanallah Masjidnya Indah Sekali berada diatas puncak.
Atta'awun Puncak Mosque;3;Dendy;
Atta'awun Puncak Mosque;5;siroh kishimoto;Selalu ramai..
Atta'awun Puncak Mosque;5;anis motor;
Atta'awun Puncak Mosque;5;Azhar Rinaldi;Nyaman
Atta'awun Puncak Mosque;5;iyan hadi;tempat yang sangat indah dan religius sekali
Atta'awun Puncak Mosque;5;fitdiantoro saputra;
Atta'awun Puncak Mosque;5;Syazili Irfanni;Super sekali... Mumtaaazun...
Atta'awun Puncak Mosque;1;Aris Jasa Iskandar;Dapet parkir mobil di pinggir jalan karena parkir dalam area masjid penuh, turun dari mobil langsung diminta uang parkir 15.000
Atta'awun Puncak Mosque;5;Diana Syafa;"Menurut sy udaranya skrg sdh tidak begitu dingin,,,terasa hangat
ttp jaga kesehatan"
Atta'awun Puncak Mosque;5;rudi hartono;Parkir luas, sejuk, bersih, nyaman
Atta'awun Puncak Mosque;5;Doel Basit;
Atta'awun Puncak Mosque;5;Juni Arti;
Atta'awun Puncak Mosque;5;irwan mulyana;Bagus
Atta'awun Puncak Mosque;5;Dini brown;
Atta'awun Puncak Mosque;5;Andika Bagus Setiawan;
Atta'awun Puncak Mosque;5;Ningsih Effendi;Mesjid tertata dengan rapi bersih dan nyaman
Atta'awun Puncak Mosque;5;djul nazar;
Atta'awun Puncak Mosque;5;Seputar Karya;Sangat bersih
Atta'awun Puncak Mosque;5;AFH CHANNEL;
Atta'awun Puncak Mosque;5;Rivai Milan;Keren
Atta'awun Puncak Mosque;5;Lukman Zeho;tempat rest area yang sejuk dan nyaman tuk bersinggah selepas perjalan
Atta'awun Puncak Mosque;5;thoriq Amir;Bagus, terawat, sejuk, stafnya ramah2, ramai.
Atta'awun Puncak Mosque;5;yogie chandra Nurjaya;
Atta'awun Puncak Mosque;5;Fadly Akmal;nyaman
Atta'awun Puncak Mosque;4;Dian Jaya Jaya;
Atta'awun Puncak Mosque;5;Irwan Syah;
Atta'awun Puncak Mosque;5;berkah foto;
Atta'awun Puncak Mosque;5;Sutarno Sambo;Rapi bersih dan indah
Atta'awun Puncak Mosque;5;Yeyen Avrinna;
Atta'awun Puncak Mosque;5;Muhammad Aji Khoirun;
Atta'awun Puncak Mosque;5;Muhammad Sultan Raflie;
Atta'awun Puncak Mosque;5;Otosafe Motor 2;Ramai, sejuk dan bikin ngantuk. Karena habis makan dan banyak pilihan.
Atta'awun Puncak Mosque;5;anas nasiri;
Atta'awun Puncak Mosque;4;Khoirul Huda;Ok
Atta'awun Puncak Mosque;5;Sri Asih;
Atta'awun Puncak Mosque;5;Nani Haryanih;
Atta'awun Puncak Mosque;5;Muhammad DIENY AMRULLAH;Joss
Atta'awun Puncak Mosque;4;bang Jay;Sejuk..
Atta'awun Puncak Mosque;4;Pengguna Google;Kendala utama adalah parkiran
Atta'awun Puncak Mosque;5;Jagad Kelana;Sejuk dan nyaman
Atta'awun Puncak Mosque;5;Sarah Shofi;
Atta'awun Puncak Mosque;5;Ardi Anto;
Atta'awun Puncak Mosque;5;Rifqi Annora Mulya;
Atta'awun Puncak Mosque;5;Faizah Malidawati;
Atta'awun Puncak Mosque;5;iman abdurahman;A cozy mosque...
Atta'awun Puncak Mosque;5;Achmad Zayadi;Keren
Atta'awun Puncak Mosque;5;Aries Dafi;Tempat shalat yg baik sekaligus lihat pemandangan dari puncak
Atta'awun Puncak Mosque;5;Irvan Cahyadi;
Atta'awun Puncak Mosque;5;Hary Anto;Mantap
Atta'awun Puncak Mosque;5;roni Surangga;
Atta'awun Puncak Mosque;5;Asep Komaludin;Sejuk dan damai
Atta'awun Puncak Mosque;5;Ridwan Arifin;Bagus,bersih
Atta'awun Puncak Mosque;5;Arif Wibowo;
Atta'awun Puncak Mosque;5;Ahnaf;
Atta'awun Puncak Mosque;5;Poetry Poetry;Super dah...
Atta'awun Puncak Mosque;5;Elzakhi channel;Masjid yg nyaman..buka 24 jam..cocok
Atta'awun Puncak Mosque;5;Ruswanto;Tempatnya bagus bersih
Atta'awun Puncak Mosque;4;Handrian Bemay;
Atta'awun Puncak Mosque;5;Rendi Heryandi;
Atta'awun Puncak Mosque;5;Sop Durian Sidikalang;Sholat disini emang enak dan sejuk....
Atta'awun Puncak Mosque;5;Irma Susanti;Bersih dan nyaman untuk menunaikan ibadah bila sedang perjalanan kepuncak mampir disini
Atta'awun Puncak Mosque;5;bayu apriyanto;dingin dan bersih
Atta'awun Puncak Mosque;4;Nanditaaa;
Atta'awun Puncak Mosque;5;Santi Nurcahyani;
Atta'awun Puncak Mosque;4;Bambang Arianto;Bersih nyaman
Atta'awun Puncak Mosque;5;Agus Iskandar;Wisata religi
Atta'awun Puncak Mosque;5;riyo kampati;
Atta'awun Puncak Mosque;5;r3za Andrian;
Atta'awun Puncak Mosque;5;Guncex Gunawan;"""Adem"""
Atta'awun Puncak Mosque;5;Ade Kurniasih;
Atta'awun Puncak Mosque;5;Forra Al'haq;
Atta'awun Puncak Mosque;1;Juharitailor Juhari;"2 hari yang lalu saya dan keluarga mau mampir di masjid ini mau sholat dzuhur.
Tapi sama tukang parkir tidak boleh masuk, alasannya tempat parkir penuh. Padahal di lihat dari luar masih banyak yang kosong.
Saya tau tujuannya, kl parkir di jln di kenakan 20rb . Sedangkan di dalam kl gk salah cuma 5rb. Mohon untuk petugas masjid agar dapat memberikan pelayanan yang terbaik.
Karena saya jengkel sama tukang parkir, ahirnya saya gk jadi sholat di situ."
Atta'awun Puncak Mosque;5;Pujo Sumantri;Tempat shalat yang instagrammable
Atta'awun Puncak Mosque;3;endriyan hasmoko;Suasana alami...
Atta'awun Puncak Mosque;5;dahlia liya;
Atta'awun Puncak Mosque;5;jun bor artetis;Liburan kluarga reliji..nyewa fotografer..biar ok
Atta'awun Puncak Mosque;5;Komeng Bike;Kondisi terawat ,nyaman, pokonya tempat  yg pas
Atta'awun Puncak Mosque;5;MOPE PRJ;Tembat ibadah terbaik dengan view alam yang indah saat malam dan siang hari
Atta'awun Puncak Mosque;5;Rifaldi Juliawan;
Atta'awun Puncak Mosque;1;Annas Habibi;Nice place
Atta'awun Puncak Mosque;5;saeful anwar;Tempat baik
Atta'awun Puncak Mosque;5;Supardi Supardi;Indah sekali bangunan nya,di hiasi tanaman bunga di taman sungguh indah.
Atta'awun Puncak Mosque;5;Izzatun N;Masjidnya besaar
Atta'awun Puncak Mosque;5;Desi Nurhani;
Atta'awun Puncak Mosque;5;Yaji Irawan;Nyaman
Atta'awun Puncak Mosque;2;Septi Kimi;
Atta'awun Puncak Mosque;5;Kamal Mustopa;
Atta'awun Puncak Mosque;5;Fidri Sopiansyah;
Atta'awun Puncak Mosque;5;Didit 8388;Sejuk dan Nyaman untuk beribadah
Atta'awun Puncak Mosque;5;Edo Cahyo;pemandangan saat turun kabut
Atta'awun Puncak Mosque;5;Edi Suryadi;
Atta'awun Puncak Mosque;4;Mamih Wae;
Atta'awun Puncak Mosque;5;Noviani Hantini;
Atta'awun Puncak Mosque;5;Siska Rostianti;
Atta'awun Puncak Mosque;5;konigsberg;
Atta'awun Puncak Mosque;5;Darul Mustafa Cipanas;Dari dulu hingga sekarang masih di sukai
Atta'awun Puncak Mosque;4;Gunawan Aja;tempatnya bagus tapi pakiran di luar masjid terlalu mahal 20rb untuk mobil
Atta'awun Puncak Mosque;5;Handy Rizki;Tempat nya bagus
Atta'awun Puncak Mosque;3;Arul Hafids;Masji ada d puncak,tempat wisata alam...😅😅😅
Atta'awun Puncak Mosque;5;Desi Damayanti;Indaaahh nya tiada tara
Atta'awun Puncak Mosque;5;LIFI auto garage;
Atta'awun Puncak Mosque;5;ira ira;
Atta'awun Puncak Mosque;5;FIRMAN GUSTIADI;
Atta'awun Puncak Mosque;5;aditya warman;
Atta'awun Puncak Mosque;4;Lutfi Amsor;Sejauh ini bagus saja, hanya saja konblock parkirannya harus diperbaiki lagi, dan didalam masjid untuk tempat sampah yang sdh kosong harap di cuci bersih pakai wipol ya, bau tak sedap kecium dari bbrp tempat sampah, apalagi ketika sholat, sangat mengganggu sekali, kalau management atau pengurus masjidnya ta'awun benar kemungkinan bisa lebih bagus. Berharap kedepannya lebih baik lagi
Atta'awun Puncak Mosque;5;Cctv Iwan;
Atta'awun Puncak Mosque;5;Imam Iswanto;
Atta'awun Puncak Mosque;5;Rafi Fajrian;
Atta'awun Puncak Mosque;5;Muhamad Rido;Indah dan nyaman
Atta'awun Puncak Mosque;5;Hartini 76;Good
Atta'awun Puncak Mosque;5;uby muhammad;
Atta'awun Puncak Mosque;5;Tantawi Tommy;
Atta'awun Puncak Mosque;4;khairul ahmad;
Atta'awun Puncak Mosque;5;Iqbal Arrifqi;
Atta'awun Puncak Mosque;5;Ameliaa mel;
Atta'awun Puncak Mosque;5;Eko Wahyudi;
Atta'awun Puncak Mosque;5;Gutnoy 25;Oke
Atta'awun Puncak Mosque;5;E A;
Atta'awun Puncak Mosque;5;Deva Putra;
Atta'awun Puncak Mosque;5;Miss Nunik Channel;Selalu menakjubkan bisa sholat disini
Atta'awun Puncak Mosque;5;Guntur Santoso;
Atta'awun Puncak Mosque;5;dijah agus;Tempat yg nyaman utk santai&beristirahat serta utk beribadah ... very2 good
Atta'awun Puncak Mosque;4;Fauzi Zulvan;
Atta'awun Puncak Mosque;5;Andi Almeida;
Atta'awun Puncak Mosque;5;Eko Ramadhan;baik, rapih, nyaman
Atta'awun Puncak Mosque;5;K1-21-Igit Ginanjar Pranowo;
Atta'awun Puncak Mosque;5;Hibban Farhani;
Atta'awun Puncak Mosque;5;Namira Nuril azka;
Atta'awun Puncak Mosque;5;Mahdaini Peni Mahdaini;Tempat yang menyenangkan
Atta'awun Puncak Mosque;5;Teuku Fahrizal;Clean n fresh
Atta'awun Puncak Mosque;5;ardiyansyah muhammad;Sejuk nyaman dan asri
Atta'awun Puncak Mosque;5;Ferry Rahmadi;Di mesjid ini adem, bisa sekalian tadabur alam. Tp sayang lahan parkir mobilnya krg luas.
Atta'awun Puncak Mosque;3;Zie Ofuy;Good
Atta'awun Puncak Mosque;5;Mini Library;Tempat ibadah yang sangat nyaman dengan udara sejuk dan pemandangan yg indah
Atta'awun Puncak Mosque;5;Showroomnissan Datsun;Numpang Sholat disini ketika berkunjung..
Atta'awun Puncak Mosque;5;Dzul Yadain;Suejuk
Atta'awun Puncak Mosque;5;Natasya Salsabila;Semakin baik
Atta'awun Puncak Mosque;5;Sevy Kurniawan;
Atta'awun Puncak Mosque;5;Nunus Yulianti;
Atta'awun Puncak Mosque;5;Ade Nizar;
Atta'awun Puncak Mosque;5;Sunarti Nok Narti;Suasananya sejuk dan nyaman..
Atta'awun Puncak Mosque;5;32#Riyan Herdiansyah#MM RS ARS;Tempat penuh kenangan, sejarah, perjuangan dan doa
Atta'awun Puncak Mosque;5;Maulana Yusuf;
Atta'awun Puncak Mosque;4;Mella Gumelar (Mella);
Atta'awun Puncak Mosque;5;Rony ML;Tempat ibadah yg bagus, bisa foto pemandangan juga, ada air terjun di belakang, pokoknya bagus deh
Atta'awun Puncak Mosque;5;Akhmad Fauzi;Sangat megah
Atta'awun Puncak Mosque;3;chudori ukhi;
Atta'awun Puncak Mosque;4;yunisa puspita;
Atta'awun Puncak Mosque;5;Dinda Wigi;
Atta'awun Puncak Mosque;5;Misriyanto 13;
Atta'awun Puncak Mosque;5;Anastasya Basuki;
Atta'awun Puncak Mosque;5;Muhammad Rifaldi;
Atta'awun Puncak Mosque;5;Abdillah Zacky;Rapi,  asri , dingin dan khusyu saat ibadah sholat.
Atta'awun Puncak Mosque;5;Wandi Achmad;Masha Allah masjid yg sungguh indah nan luas
Atta'awun Puncak Mosque;5;Hania Alkatiry;
Atta'awun Puncak Mosque;5;Agus Triyanto;Bersih, nyaman, indah dan sejuk
Atta'awun Puncak Mosque;5;Fachrial Fajar;
Atta'awun Puncak Mosque;3;Heykal Achmad;Salah satu tempat favorit kalo ke puncak... sayangnya tempat parkir kecil dan banyak jadi permainan tukang parkir pinggir jalan...
Atta'awun Puncak Mosque;5;Riana Karto;Tempatnya untuk sholat maupun istirahat sejenak cukup nyaman dan bersih, view nya sangat bagus
Atta'awun Puncak Mosque;5;Ramzy Hafizhan;
Atta'awun Puncak Mosque;5;Dwisus Fitra;
Atta'awun Puncak Mosque;4;Mewanti Rosita;"Bukan ke masjidnya sih,
Kesini mampir untuk istirahat di warung2 kecil seberang masjid.
Sayang sekali utk sekedar istirahat dikenakan parkir 15rb/mobil (parkir dipinggir jalan), padahal cuma ngopi doang 5rb, jd lebih mahal bayar parkir nya, huhuhu"
Atta'awun Puncak Mosque;5;Rumah Quran Andalusia Sukabumi;
Atta'awun Puncak Mosque;5;Agus Budiono;Amazing place, Anda harus mampir, suasana puncak udara segar, Ibadah di Masjid Atta'awun nyaman dan bersih, air jernih dan segar. Ikon Masjid di Puncak slalu jadi tujuan untuk rehat sejenak dan memandang sekitarnya Ciptaan Allah SWT, Subhanallah.
Atta'awun Puncak Mosque;5;Ahmad Daroji;Indah,asri sejuk
Atta'awun Puncak Mosque;5;Hani Devya Lianti;
Atta'awun Puncak Mosque;5;Akhmad Joko;
Atta'awun Puncak Mosque;5;Republik Penyembah;Macett
Atta'awun Puncak Mosque;5;Angga Palazzo;Pemandangan yg indah nan sejuk
Atta'awun Puncak Mosque;5;Setiawan Setiawan;Beribadah sekaligus wisata foto,ada spot foto di bagian belakang,ada terapi ikannya jg.
Atta'awun Puncak Mosque;5;ismail kaida;Lagi kabut pemandangan terganggu
Atta'awun Puncak Mosque;5;Indomiee SEDAAP;
Atta'awun Puncak Mosque;5;Nurul Hikmah;
Atta'awun Puncak Mosque;5;Ryannairr;
Atta'awun Puncak Mosque;5;Deny Juniawan;Aku disini 😎
Atta'awun Puncak Mosque;4;Amat Musadek;
Atta'awun Puncak Mosque;5;budi sugiarto;
Atta'awun Puncak Mosque;5;Muhammad Zaki;"Bagus.. tapi sayang banyak perempuan yg tidak memakai hijab saat ke dalam masjid.. coba yg masuk kedalam masjid hormati islam masuk masjid ya harus berhijab... itukan rumah #Allah
#MaafHanyaSaran"
Atta'awun Puncak Mosque;5;Irfan Putra Wijaya;
Atta'awun Puncak Mosque;5;Kartika Jayanti;
Atta'awun Puncak Mosque;5;Agustin Meti Haryanti;
Atta'awun Puncak Mosque;5;Humaira Aisyah Siregar;Wah indahbgt dahh sumpah
Atta'awun Puncak Mosque;5;Seila Cahya suhaeni;
Atta'awun Puncak Mosque;5;Mono Yunus;
Atta'awun Puncak Mosque;5;gagas abdullah;Tempat yang sejuk dan indah
Atta'awun Puncak Mosque;5;meliinks;adem
Atta'awun Puncak Mosque;5;Achmad Harir;
Atta'awun Puncak Mosque;5;Ndaru DwiCahyady;
