Masjid  ;stars;name;text
Masjid Agung Keraton Surakarta;5;Bagus Sugi;Masjid lama, nyaman dekat dgn kuliner favorite, tengkleng bu Edy d pasar klewer, PGS, kraton dll
Masjid Agung Keraton Surakarta;4;Faaizahbros Niar;Ternyata di masjid ini sangat luas. Dan lumayan bersih. Tempat wudhu dan kamar mandi nya juga bersih. Di tempat ini jamaah putra dan putri terpisah jd jamaah putri leluasa utk melaksanakan sholat dan merapikan jilbab ketika sdh selesai.
Masjid Agung Keraton Surakarta;2;Abdul Khaliq;
Masjid Agung Keraton Surakarta;5;Celine Valencia;Adem ayem tentrem
Masjid Agung Keraton Surakarta;5;M. Tri Prasetya;"This masjid was renew built (after fire - if i’m not mistaken), but still keep the previous architecture style.
Located near Kraton Surakarta (palace) and Klewer market."
Masjid Agung Keraton Surakarta;5;kechenk kechenk;
Masjid Agung Keraton Surakarta;5;ratna muktiningtyas;Masjidnya bersih
Masjid Agung Keraton Surakarta;5;Suryono;Alhamdulillah
Masjid Agung Keraton Surakarta;5;Ulfa Nisa;
Masjid Agung Keraton Surakarta;5;Hilz;.... kharismatik....
Masjid Agung Keraton Surakarta;4;Candra Fird;
Masjid Agung Keraton Surakarta;5;Ken Rehadi Damayanti;
Masjid Agung Keraton Surakarta;5;Huda Budiarto;Bagus
Masjid Agung Keraton Surakarta;4;Wahyu Arrozi;
Masjid Agung Keraton Surakarta;5;Muhamad Shohib;"masjid agung kraton surakarta merupakan peninggalan bersejarah. arsitekturnya masih terlihat seperti dahulu. untuk parkir bis disebelah timur alun alun kraton, jika menggunakan kendaraan pribadi bisa parkir di depan masjid dan area perkir masjid luas. disana juga ada menara yang digunakan sebagai tempat pengeras suara.

bagi pengunjung diharap menjaga barang barang pribadi, baik helm maupun sandal/sepatu,😁

bila berkunjung ke surakarta sempatkan sholat di masjid  agung kraton surakarta."
Masjid Agung Keraton Surakarta;5;Risqi Yoga Anisa;Tempatnya adem, sejuk, hawanya enak, nyaman buat beribadah, kebersihanya juga terjaga. Yang mau ke kraton bisa sekalian kesini karena tempatnya deket, dan sampingnya juga ada pasar klewer.
Masjid Agung Keraton Surakarta;5;Novi Kusuma Wardanie;Tempat nya bagus banget.ada penitipan untuk barang2 kita jika di tinggal sholat.
Masjid Agung Keraton Surakarta;5;Alfa Aro;
Masjid Agung Keraton Surakarta;5;Endra Dewatama;
Masjid Agung Keraton Surakarta;5;savira anindya;
Masjid Agung Keraton Surakarta;5;agus atc;Sholat bersyukur eling gusti Allah.
Masjid Agung Keraton Surakarta;5;Adillah Kukuh;Klasik, nyaman dan tenang..
Masjid Agung Keraton Surakarta;5;Edwin Wibowo;
Masjid Agung Keraton Surakarta;5;Adhitya M;
Masjid Agung Keraton Surakarta;5;Fadhil Sholeh;Nyaman utuk menunaikan ibadah sholat
Masjid Agung Keraton Surakarta;5;dengrafis;masjid paling bersejarah di Solo, deket alun-alun Utara & pasar klewer.
Masjid Agung Keraton Surakarta;5;budi yanto;Masjid Agung dibangun oleh Sunan Pakubuwono III tahun 1763 dan selesai pada tahun 1768. Masjid ini merupakan masjid dengan katagori masjid jami yaitu masjid yang digunakan untuk salat berjemaah dengan ukuran besar.
Masjid Agung Keraton Surakarta;5;Denada K J;
Masjid Agung Keraton Surakarta;5;Djatu abdurrouf;Karna banyak kenangan disini.... Khusyuk ibadah disini dg suasana adem dan lebih terasa dekatnya dengan Allah...
Masjid Agung Keraton Surakarta;5;don rahardi;Alhamdulillah...
Masjid Agung Keraton Surakarta;5;Yoppi Setiawan;
Masjid Agung Keraton Surakarta;5;slamet hariyadi;Mantap
Masjid Agung Keraton Surakarta;5;abas hermanto;
Masjid Agung Keraton Surakarta;5;Musik Hiburan Pengantar Tidur;Authentic sekali
Masjid Agung Keraton Surakarta;4;Joe Marong;Nyaman untuk ibadah
Masjid Agung Keraton Surakarta;5;Arqiella Safiera;
Masjid Agung Keraton Surakarta;5;surur mhd;
Masjid Agung Keraton Surakarta;5;widodogb sastro;
Masjid Agung Keraton Surakarta;5;Shobad production;good pikoknya
Masjid Agung Keraton Surakarta;5;Abbas Gawok;Jaman Mataram berjaya sampai sekarang
Masjid Agung Keraton Surakarta;5;budi supranyoto;
Masjid Agung Keraton Surakarta;5;Wisnu Wardhana;
Masjid Agung Keraton Surakarta;5;Agung Yuliarso;Masjid besar nan luas dengan bangunan bentuk dan ornamen jawa yang kental, dijaga dengan tenaga security sehingga jamaah nerasa aman beribadah
Masjid Agung Keraton Surakarta;5;Romsyid Channel;Tempat nyaman
Masjid Agung Keraton Surakarta;4;Andri Sastro;
Masjid Agung Keraton Surakarta;5;achmad fajar;Masjid dengan arsitektur Jawa klasik memberikan kesan keindahan tersendiri, dengan halaman yang luas dan ukiran jawa yang khas
Masjid Agung Keraton Surakarta;5;bondan ariawan;"Januari 2020, Kesini untuk melaksanakan sholat jumat

Masjid ini merupakan salah satu bangunan cagar budaya dan pernah dilakukan oleh BPCB Jawa Tengah, kenapa saya bisa tahu.. karena tetangga saya adalah salah satu pekerja yang ikut berkontribusi dalam mengerjakannya..."
Masjid Agung Keraton Surakarta;5;Lihat Saya;Masjid enak
Masjid Agung Keraton Surakarta;5;Alvin Sofia;Adem dan tenang kalo mau rehat di sini. Biasanya kalo ke sini selalu beli es potong, hehe.
Masjid Agung Keraton Surakarta;5;Rifqi Nashiruddin;
Masjid Agung Keraton Surakarta;5;walidi fokus;
Masjid Agung Keraton Surakarta;4;Rizki Putri Ramadhani;
Masjid Agung Keraton Surakarta;5;A - Dimas Kurniawan Putra;Sangat nyaman dan penuh dengan sejarah
Masjid Agung Keraton Surakarta;5;sayid alam;
Masjid Agung Keraton Surakarta;5;Marwansyah Effendy;
Masjid Agung Keraton Surakarta;5;Yoesrianto Tahir;
Masjid Agung Keraton Surakarta;5;Irwan Muditha;
Masjid Agung Keraton Surakarta;4;Alrian Naafi Izdahar;
Masjid Agung Keraton Surakarta;4;Candra Purnama;luas dan ruangan nya antiq
Masjid Agung Keraton Surakarta;5;Akra Leo;Terbaik di jawa
Masjid Agung Keraton Surakarta;5;Romi Tri Widagdo;Cukup nyaman beribadah di sini.
Masjid Agung Keraton Surakarta;2;Ardhiva Dewa;
Masjid Agung Keraton Surakarta;5;Commander ZeRO1;Masjid lebar, cocok buat istirahat abis ke pasar klewer
Masjid Agung Keraton Surakarta;5;Hamid Alima;Bersejarah
Masjid Agung Keraton Surakarta;5;yasmin baraja;
Masjid Agung Keraton Surakarta;5;Mufidatul Jariyah;
Masjid Agung Keraton Surakarta;5;BERBAGI SUBSCRIBE;
Masjid Agung Keraton Surakarta;5;indri dwi;"Masjid Agung Kraton Surakarta pada masa pra-kemerdekaan adalah masjid agung milik kerajaan dan berfungsi selain sebagai tempat ibadah juga sebagai pusat syiar Islam bagi warga kerajaan.
Masjid Agung dibangun oleh Sunan Pakubuwono III tahun 1763 dan selesai pada tahun 1768. (wikipedia)"
Masjid Agung Keraton Surakarta;4;Udin rofi;
Masjid Agung Keraton Surakarta;5;Mutiarahati nice;
Masjid Agung Keraton Surakarta;5;Fajar Irawan;
Masjid Agung Keraton Surakarta;5;Rizainia Rifa'ni;
Masjid Agung Keraton Surakarta;5;Meti Widiawati;
Masjid Agung Keraton Surakarta;5;Inas Al Mumtahana;
Masjid Agung Keraton Surakarta;5;Wenda Nur Cholifah;
Masjid Agung Keraton Surakarta;5;Dody Budi Cahyadi;Kangen masa kecil....
Masjid Agung Keraton Surakarta;5;Muh. Riezky Maulana;
Masjid Agung Keraton Surakarta;5;Segara Jembar;
Masjid Agung Keraton Surakarta;5;Satria Happy Yanuar;
Masjid Agung Keraton Surakarta;5;Leonita D;Masjid Agung Kraton Surakarta, berada di belakang kraton surakarta, masjid dengan arsitektur jawa kuno dengan ukiran khas jawa, masjid yang megah, dengan suasana khas jawa yang menenangkan. Plataran masjid yang luas dan sangat nyaman. Area wudhu yg luas,dengan tempat wudhu yang unik dan air nya yang sangat segar.
Masjid Agung Keraton Surakarta;5;Muhammad Raffa;
Masjid Agung Keraton Surakarta;5;diyah kusmiyati;
Masjid Agung Keraton Surakarta;5;agus slamet prihatin;Tempatnya luas dan rapi
Masjid Agung Keraton Surakarta;5;Dina Noviani;
Masjid Agung Keraton Surakarta;5;Marikke Nawang;Dingin dan dekat pasar klewer
Masjid Agung Keraton Surakarta;4;Erwanita Dyah Puri Sintoko;
Masjid Agung Keraton Surakarta;5;nurul rahmawati;Lumayan ketika sekatenan
Masjid Agung Keraton Surakarta;5;Muhammad Arief;Alhamdulillah sempat sholat bersama keluarga di sini dengan perjuangan melewati kemacetan
Masjid Agung Keraton Surakarta;5;indra jaya;
Masjid Agung Keraton Surakarta;5;Ayu Franita;
Masjid Agung Keraton Surakarta;5;Dwi Tio;Alhamdulillah saya dari Lampung bisa sampai sini,masjid dengan jama'ah yg luar biasa banyak,tempat yg nyaman juga buat sejenak beristirahat
Masjid Agung Keraton Surakarta;5;Suara Hati channel;
Masjid Agung Keraton Surakarta;5;Hanifah Nur Fadhilah;
Masjid Agung Keraton Surakarta;5;Eko Aulia Mahardika;
Masjid Agung Keraton Surakarta;5;Heri Sugondo;Masjid yang merupakan salah satu cagar budaya di Jawa Tengah. Bagian dari keraton Surakarta
Masjid Agung Keraton Surakarta;4;cuwo holik;Suka
Masjid Agung Keraton Surakarta;4;Diana D0315017;
Masjid Agung Keraton Surakarta;5;Vera Siagian;Sayang nya banyak kendaraan lewat susah utk foto
Masjid Agung Keraton Surakarta;5;rahayu dewi;
Masjid Agung Keraton Surakarta;5;alam syah;
Masjid Agung Keraton Surakarta;5;Mardi Oke;
Masjid Agung Keraton Surakarta;5;axquired24;
Masjid Agung Keraton Surakarta;5;John Staton;
Masjid Agung Keraton Surakarta;5;tik tika;Mengenal budaya indonesia
Masjid Agung Keraton Surakarta;5;Saeful bahri;Nyaman, sejuk, bernuansa tempo dulu
Masjid Agung Keraton Surakarta;5;Hiwan Sarwanto;Masjid agung kota surakarta
Masjid Agung Keraton Surakarta;5;Verina Callista nabilla antonite;Bagus
Masjid Agung Keraton Surakarta;4;rizaldi santoso;Kurangnya jalur buat disabilitas. Hampir beberapa tempat di Indonesia kurangnya perhatian sama disabilitas
Masjid Agung Keraton Surakarta;5;Fuady Akhmad;
Masjid Agung Keraton Surakarta;5;Adira Dio;
Masjid Agung Keraton Surakarta;5;ollan cbs;Allahu akbar
Masjid Agung Keraton Surakarta;5;Andika Suwarna;
Masjid Agung Keraton Surakarta;5;v a gaming;
Masjid Agung Keraton Surakarta;5;Yockie;
Masjid Agung Keraton Surakarta;5;retnoeko krisetyowati;Tempatnya nyaman untuk beribadah dan aman, orang di sekitarnya juga ramah
Masjid Agung Keraton Surakarta;3;Maritza Gusetya;
Masjid Agung Keraton Surakarta;5;adies 2303;masjid yg indah
Masjid Agung Keraton Surakarta;4;putravi 94;tempatnya nyaman, tempat wudlu akhwat tertutup sehingga bisa leluasa klo melepas hijab. jarang yang bisa kek gitu.. ingat itu bray
Masjid Agung Keraton Surakarta;5;Khalisa Zaiyanita;
Masjid Agung Keraton Surakarta;5;Rahman Hilmy Nugroho;
Masjid Agung Keraton Surakarta;4;Ovin Romdhoni;Damai
Masjid Agung Keraton Surakarta;5;Dewi Nur Utari;Good
Masjid Agung Keraton Surakarta;5;Taufik Saptono Aji;Mesjid kuno yg masih terpelihara dan bersih. Tapi sebaiknya sdh mulai menggunakan AC karena jika jamaah penuh  jadi pengap dan panas
Masjid Agung Keraton Surakarta;5;Anggita Rachmawati;"Nyaman tentram damai.
Tutup gerbang jam 8 malam."
Masjid Agung Keraton Surakarta;5;randistya husna;
Masjid Agung Keraton Surakarta;4;Amat Busri;
Masjid Agung Keraton Surakarta;5;cah wonogokil;
Masjid Agung Keraton Surakarta;4;kin's art;tempat ibadah
Masjid Agung Keraton Surakarta;5;Diah ayu;
Masjid Agung Keraton Surakarta;5;Romantika;
Masjid Agung Keraton Surakarta;4;Yaka Ariyanta;Masjidnya edum banget
Masjid Agung Keraton Surakarta;5;Novicatur Wulandari;
Masjid Agung Keraton Surakarta;5;Koko Isroi;Tempat menunaikan ibadah sholat
Masjid Agung Keraton Surakarta;4;fhrdy xnz;
Masjid Agung Keraton Surakarta;5;Anisa Ramli;Good
Masjid Agung Keraton Surakarta;5;Virga Winarto;
Masjid Agung Keraton Surakarta;4;anna muthiya;Pemberitahuan larangan yang ditempel ditembok atau dimanapun itu bahasa tidak sopan, kasar karena mengikutsertakan binatang didalamnya.
Masjid Agung Keraton Surakarta;5;Tohari Bolang;
Masjid Agung Keraton Surakarta;5;Desi Jadiarnanto Sholeh;Tempatnya sejuk dan luas bgt
Masjid Agung Keraton Surakarta;5;Rifky Kiki;
Masjid Agung Keraton Surakarta;5;Gatut Sukadarmawan;
Masjid Agung Keraton Surakarta;4;Nurul Aini Saputri;Luas dan bersih. Namun penjaga masjid perempuan kurang ramah
Masjid Agung Keraton Surakarta;5;Tri Jaya;Ok. Tempat yg sejuk
Masjid Agung Keraton Surakarta;5;Rumah_ pinky;
Masjid Agung Keraton Surakarta;5;baro den (broden);
Masjid Agung Keraton Surakarta;5;Ahmad Hendri;
Masjid Agung Keraton Surakarta;5;Ady Sarmanto;Saya nyaman di tmpat ini
Masjid Agung Keraton Surakarta;5;Dodi Wicaksono;Suci
Masjid Agung Keraton Surakarta;5;cah bagus;
Masjid Agung Keraton Surakarta;1;Ahmad Junaidi;
Masjid Agung Keraton Surakarta;5;Khaolil Mudlaafar;"Masjid yang memiliki sejarah panjang dari masa kekuasaan Kerajaan Mataram Islam. Menjadi bukti bahwa gelar Raja-raja Jawa tidak hanya sebagai pemimpin dalam ranah politik, namun juga sebagai sosok ""Perwakilan Tuhan"" di bumi. Gelar Panatagama dibantu dengan Abdi Dalem Penghulu menjadi pengatur segala urusan keagamaan dalam kehidupan kerajaan. Sampai sekarang Masjid Agung Keraton Surakarta masih tetap aktif dengan adanya kegiatan-kegiatan yang bermanfaat."
Masjid Agung Keraton Surakarta;5;Asnia Dani;Jika kepasar klewer jgn lupa singgah kemasjid agung ya
Masjid Agung Keraton Surakarta;5;Pandu Sandy Utomo;
Masjid Agung Keraton Surakarta;5;Suharjo Ae;Masjidnya masih alami tempo dulu... Indah dan nyaman buat ibadah. Subhanalloh..
Masjid Agung Keraton Surakarta;4;alasroban;masjid bersejarah
Masjid Agung Keraton Surakarta;5;beben irnadi;masjid yg bersejarah
Masjid Agung Keraton Surakarta;5;Zam Roni;Masjid yg bagus, luas, bersih, kamar mandinya jg bersih
Masjid Agung Keraton Surakarta;5;Hadio Gusti Mahendra;
Masjid Agung Keraton Surakarta;4;RZ YL;
Masjid Agung Keraton Surakarta;5;Vita;
Masjid Agung Keraton Surakarta;4;Aep Tawaf;
Masjid Agung Keraton Surakarta;4;M Nasihuddin;Enak
Masjid Agung Keraton Surakarta;5;Herdianti Isnaini;
Masjid Agung Keraton Surakarta;5;Galuh Ika;Capek belanja di klewer bisa sholat dan istirahat disini
Masjid Agung Keraton Surakarta;4;Tajuddin Teje;
Masjid Agung Keraton Surakarta;5;Lia Firdausi;Bagus, nyaman, kamar mandinya juga banyak bersih
Masjid Agung Keraton Surakarta;5;mustakim fadilah;Masjid yang sejuk sekali...
Masjid Agung Keraton Surakarta;4;Srisna J. Lahay;
Masjid Agung Keraton Surakarta;5;Reza Aditya Pratama;
Masjid Agung Keraton Surakarta;1;IMMANUEL J;
Masjid Agung Keraton Surakarta;5;septiawan dani pradana;Sangat nyaman sekali.😍
Masjid Agung Keraton Surakarta;5;tika atikana;
Masjid Agung Keraton Surakarta;5;sie kok un;
Masjid Agung Keraton Surakarta;5;Makutho Batik;Masjid bersejarah di Kota Solo,  dekat dg kawasan perbelanjaan Dan dekat dg keraton Surakarta serta beberapa tempat destinasi yg sangat menarik.. Masjid ini sangat nyaman Dan layak di kunjungi
Masjid Agung Keraton Surakarta;5;Moch Fadholi;selalu mampir disini kalo di solo
Masjid Agung Keraton Surakarta;5;M. Dalif Rizky H.;
Masjid Agung Keraton Surakarta;5;Rizal Farid;
Masjid Agung Keraton Surakarta;5;Ali Fikri;Hebat
Masjid Agung Keraton Surakarta;5;khoirin afani;
Masjid Agung Keraton Surakarta;5;Rochimah Fauzi;
Masjid Agung Keraton Surakarta;5;Nur Ihsan Robbiyanto;Iconic banget...bagus
Masjid Agung Keraton Surakarta;5;Teguh andrijatmoko;
Masjid Agung Keraton Surakarta;5;Fajar Nurrahman;
Masjid Agung Keraton Surakarta;4;Haris S;Agak sepi..
Masjid Agung Keraton Surakarta;5;M. Tidar Branus;
Masjid Agung Keraton Surakarta;5;DMN PRO;
Masjid Agung Keraton Surakarta;5;Tegar Muhammad;
Masjid Agung Keraton Surakarta;5;Awal Udin;
Masjid Agung Keraton Surakarta;5;Ahmad Nuruddin;
Masjid Agung Keraton Surakarta;5;arindy yoga;
Masjid Agung Keraton Surakarta;5;Rudi bledher;
Masjid Agung Keraton Surakarta;5;Nurul Zulaeka;Masjid yg Ma Shaa Allah bgt, luas, nyaman buat beribadah, desain jaman dulu bgt :)
Masjid Agung Keraton Surakarta;5;Dedy Ananto;
Masjid Agung Keraton Surakarta;5;martha fitria;wisata religi yg oke..
Masjid Agung Keraton Surakarta;5;rilvano rayhan;pelayanan bagus barang like new semua
Masjid Agung Keraton Surakarta;5;Kevin Tappan;
Masjid Agung Keraton Surakarta;4;adin prasetio;
Masjid Agung Keraton Surakarta;3;Inspirasi NeRiz;Masjid bagus, Luas, takmir nya juga baik-baik... Cuma sebagian toilet masih sama spt dahulu kala.. Jorok
Masjid Agung Keraton Surakarta;5;MAZID ZU;"tempatnya luas, buat parkir mobil, elef bahkan bus juga bisa masuk.

kamar mandi banyak, dan bersih, marbot masjid tertib dan tertata"
Masjid Agung Keraton Surakarta;5;Eka Putri 30;
Masjid Agung Keraton Surakarta;5;Aruni;
Masjid Agung Keraton Surakarta;5;#najib ajive;Alhamdulillah
Masjid Agung Keraton Surakarta;5;Siswoyo Hokita;
Masjid Agung Keraton Surakarta;4;Mas Joko;
Masjid Agung Keraton Surakarta;5;Nie Chan;Masjid Agung Kraton Surakarta terletak ditempat strategis karena dekat dengan Pasar Klewer serta Kraton Surakarta. Masjid ini memiliki halaman luas serta gerbang yang tinggi khas bangunan kuno. Tempat wudhu luas, airnya pun bersih. Jika kita berwisata di sekitar Masji Agung bisa beristirahat sejenak setelah menunaikan ibadah.
Masjid Agung Keraton Surakarta;5;setyo Winarso;
Masjid Agung Keraton Surakarta;5;Al-Barbasy B H Makky;Ibadah nyaman
Masjid Agung Keraton Surakarta;5;Satrio K;Pengalaman sejarah yang luar biasa.
Masjid Agung Keraton Surakarta;5;Tony Subiantono;
Masjid Agung Keraton Surakarta;5;zoe caesarion;Tempat yang bagus. Sipp
Masjid Agung Keraton Surakarta;5;BananaGo;Besih
Masjid Agung Keraton Surakarta;5;Sabiq Alim;Nyaman dan tidak bising, meski untuk parkir mobil harus lwt utara
Masjid Agung Keraton Surakarta;5;afrilian sandytia;
Masjid Agung Keraton Surakarta;3;Marsanda Aura Salma;
Masjid Agung Keraton Surakarta;5;Nigi Althaf;Kunjungan ke dua ke masjid ini. Sayang sedang tidak sholat, jadi nggak bisa ikut merasakan atmosfer sholat berjama'ah di sana. Nggak seperti kunjungan pertama tahun lalu, saya bisa ikut sholat jum'at di sana. Menyenangkan dan menenangkan.
Masjid Agung Keraton Surakarta;5;Farhad Usmanov;Memberikan kenyamanan dan ketenangan untuk hati dan jiwa...
Masjid Agung Keraton Surakarta;5;BATIK Wahyu Kenanga;
Masjid Agung Keraton Surakarta;5;Fachrul bonekmuslim;
Masjid Agung Keraton Surakarta;5;Haidar Muthahhari;
Masjid Agung Keraton Surakarta;4;Heru Puspo;Masjid bersejarah yang cukup megah di kota solo
Masjid Agung Keraton Surakarta;5;Eri Widiasmoro;
Masjid Agung Keraton Surakarta;5;Aris Prasetyo Aji;Masjid dengan banyak sejarah, tempatnya nyaman sekali untuk beribadah.
Masjid Agung Keraton Surakarta;5;orbiez;
Masjid Agung Keraton Surakarta;5;Dwi Pamungkas;
Masjid Agung Keraton Surakarta;5;Reno Herdhiansyah;"Historical and antique Mosque,
Masjidnya bersih, bangunannya klasik sesuai dengan arsitektur keraton kasunanan surakarta. Sangat nyaman untuk beribadah, temlatnya cukup luas, lokasinya di tengah kota, berdekatan dengan kuliner andalan yakni tengkleng, Keraton, dan Pasar klewer. Bagi yang muslim terutama, Kalau ke kota solo wajib mampir ke masjid ini."
Masjid Agung Keraton Surakarta;5;Rossi Kini Video;Beautiful place and so calm, can increase my consent with god
Masjid Agung Keraton Surakarta;4;Joko Kadarminto;
Masjid Agung Keraton Surakarta;5;Vadina Anka;
Masjid Agung Keraton Surakarta;5;Harry Soen;
Masjid Agung Keraton Surakarta;5;Una Yanti;"Siap melayani
Tour & pariwisata"
Masjid Agung Keraton Surakarta;5;Thomas Vincent;
Masjid Agung Keraton Surakarta;5;respatiaprilian;
Masjid Agung Keraton Surakarta;5;ardiannie DW;Tempat yg sangat dwajibkan jika berwisata disolo
Masjid Agung Keraton Surakarta;5;Mokhtar MPd;Natural historical
Masjid Agung Keraton Surakarta;5;Panji Ongko Pramono;
Masjid Agung Keraton Surakarta;3;slamet andik;Tempat cari pakaian batik
Masjid Agung Keraton Surakarta;4;Nuansa Taman;Nyaman
Masjid Agung Keraton Surakarta;5;Tjahjono Loekito;tempat yg bersejarah
Masjid Agung Keraton Surakarta;3;Tsamara Iffah;
Masjid Agung Keraton Surakarta;5;Madz sport channel;Megah dan klasic
Masjid Agung Keraton Surakarta;5;mulyono diah;
Masjid Agung Keraton Surakarta;4;Sapta Rahmadi Widodo;Mengenang sejarah..
Masjid Agung Keraton Surakarta;5;Hj Rahma Ilahi;
Masjid Agung Keraton Surakarta;5;Novichen Lestari;
Masjid Agung Keraton Surakarta;5;Ali Abror;Masjid agung Surakarta. Lokasi di sebelah pasar Klewer. Saat haul habib Ali al Habsyi, banyak jamaah menginap di area masjid
Masjid Agung Keraton Surakarta;5;Siti Rahmah;
Masjid Agung Keraton Surakarta;5;Wahid OLeng;Ini masjid luar biasa
Masjid Agung Keraton Surakarta;5;Anny Dya;
Masjid Agung Keraton Surakarta;4;MAMA ELOK;
Masjid Agung Keraton Surakarta;5;Maylida Tri;Sangat nyaman
Masjid Agung Keraton Surakarta;4;MARKINOBAR ID;
Masjid Agung Keraton Surakarta;5;Azmal Mahmud;Awesome 😍 😍 😍
Masjid Agung Keraton Surakarta;5;Ahmad Jaelani;
Masjid Agung Keraton Surakarta;5;Ahmad Ilham Romadhoni;
Masjid Agung Keraton Surakarta;5;Ichat Restu;Patut dijadikan wisata budaya..#majuMasjid
Masjid Agung Keraton Surakarta;5;Novita Rahmawati;
Masjid Agung Keraton Surakarta;5;Aulia Purborini Choirunnisa;
Masjid Agung Keraton Surakarta;5;Adyaksa Rakasiwi;Good place and islamic i like that
Masjid Agung Keraton Surakarta;5;AW Muhammad;Bersih masjidnya
Masjid Agung Keraton Surakarta;5;Den Sadar;Saya pernah menghadiri pengajian di masjid Agung kraton Surakarta dan saya menjadi anggota team relawan
Masjid Agung Keraton Surakarta;4;esml dewi;
Masjid Agung Keraton Surakarta;5;Muhamad Ramdhan;
Masjid Agung Keraton Surakarta;4;Dewa Suwito;Nyaman
Masjid Agung Keraton Surakarta;5;Dzar Aliahmad;Kajian sabtu ba'da magrib nya mantaps...
Masjid Agung Keraton Surakarta;5;zubairaj aj;Alhamdulillah nyaman sekali
Masjid Agung Keraton Surakarta;5;Martin RR;
Masjid Agung Keraton Surakarta;5;mutiara nurmasari;
Masjid Agung Keraton Surakarta;5;Aryo Aryoli;
Masjid Agung Keraton Surakarta;5;Muhammad Rauf;
Masjid Agung Keraton Surakarta;5;edy sedyo;
Masjid Agung Keraton Surakarta;5;Vito Alfachrie;
Masjid Agung Keraton Surakarta;5;Fajri Hary;
Masjid Agung Keraton Surakarta;5;Idhar Hanifudin;
Masjid Agung Keraton Surakarta;5;Zainal Amri (gleam);
Masjid Agung Keraton Surakarta;5;Sie Prast;
Masjid Agung Keraton Surakarta;5;Yusuf Akhmadi;
Masjid Agung Keraton Surakarta;5;Nathan Amardani;
Masjid Agung Keraton Surakarta;5;Umi Umaimah;
Masjid Agung Keraton Surakarta;5;Ahmad Faikul Anam;Masjid bersejarah. Tak berubah zaman kraton dulu.
Masjid Agung Keraton Surakarta;5;subani bani;
Masjid Agung Keraton Surakarta;5;arief Indra;
Masjid Agung Keraton Surakarta;4;aning fathonah;
Masjid Agung Keraton Surakarta;5;Ibnu Dtrack;
Masjid Agung Keraton Surakarta;5;Tri Aja;
Masjid Agung Keraton Surakarta;5;Ismail J. Puteh;
Masjid Agung Keraton Surakarta;5;Moch Sodikin;Dekat dengan kraton solo
Masjid Agung Keraton Surakarta;4;Rike Wijaya;
Masjid Agung Keraton Surakarta;5;Rinaldi Aja;
Masjid Agung Keraton Surakarta;5;Firman Sahara;Airnya suegerrr
Masjid Agung Keraton Surakarta;5;Sigit Setyo Rumboko;
Masjid Agung Keraton Surakarta;5;Sudarwanto Noer Rohmadi;
Masjid Agung Keraton Surakarta;5;Septiana Widati;
Masjid Agung Keraton Surakarta;5;Rike Silvia;
Masjid Agung Keraton Surakarta;2;Cayo Ndut;
Masjid Agung Keraton Surakarta;4;Satria Dwi Rizqi;
Masjid Agung Keraton Surakarta;3;Timbul Nugroho;Lamaaaaa banget nggak ke sini lagi
Masjid Agung Keraton Surakarta;5;Pipit Pianita;Yeep...recomeded for prayinf whioe go shopping at klewer market
Masjid Agung Keraton Surakarta;5;Ghufron Ramdhani;
Masjid Agung Keraton Surakarta;4;Ranti;
Masjid Agung Keraton Surakarta;5;Suti Tya;Keren tempat ny
Masjid Agung Keraton Surakarta;5;pryanto pryanto;
Masjid Agung Keraton Surakarta;5;Didik Ardhiyanto;
Masjid Agung Keraton Surakarta;5;Hertanto Fajr;
Masjid Agung Keraton Surakarta;5;TARYOKO LANJAR;
Masjid Agung Keraton Surakarta;5;Inike Marga;Masjid agung dekat pasar klewer, tempatnya wudhu dan kamar mandi bersih. Sayang karpet di tempat sholat perempuan bau debu. Mungkin dapat ditingkatkan kebersihan untuk penyedot debu.
Masjid Agung Keraton Surakarta;5;Yunan Syaifullah;
Masjid Agung Keraton Surakarta;5;imron rosidin;aman,  bersih dan nyaman
Masjid Agung Keraton Surakarta;5;Arif Yuli Pratomo;Bagus bgt
Masjid Agung Keraton Surakarta;5;Febrian Risqi;
Masjid Agung Keraton Surakarta;5;Ikudsam Masduki;Alhamdulillah bisa singgah...
Masjid Agung Keraton Surakarta;4;Mercy Sonhaji;Tempat Bersejarah
Masjid Agung Keraton Surakarta;5;ambar prasetiyani;
Masjid Agung Keraton Surakarta;5;Langit Biru;
Masjid Agung Keraton Surakarta;5;Muhammad Addinillah;
Masjid Agung Keraton Surakarta;4;Purnomo Hadi;Fantastik
Masjid Agung Keraton Surakarta;5;Muhammad Aljufry;Luas, parkiran gede, kamar mandi banyak, adem
Masjid Agung Keraton Surakarta;5;Pur Wanto;Sejuk nyaman untuk beribadah
Masjid Agung Keraton Surakarta;5;Tutut Indah Widyawati;Historic mosque you can visit for spiritual journey in Solo.
Masjid Agung Keraton Surakarta;5;Sri Sudarmi;
Masjid Agung Keraton Surakarta;5;Sutaryo Abdullah;Nyaman
Masjid Agung Keraton Surakarta;5;Ranti Prasetyo;Dsini enak tempat nya. Luas. Adem dqn bikin tenang dihati
Masjid Agung Keraton Surakarta;3;Abdurrahman Zidni ilma;
Masjid Agung Keraton Surakarta;5;Mas Yoeli;
Masjid Agung Keraton Surakarta;5;Abdul Mukhid Agus Riyanto;Masjid Agung Surakarta Hadiningrat
Masjid Agung Keraton Surakarta;5;raga_syahputra 28;
